order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
90871,194111,prior,15,5,10,25.0
622513,132033,prior,36,6,11,3.0
1501870,115891,prior,16,2,22,2.0
3277703,113556,prior,19,2,12,3.0
1769755,159875,prior,33,0,12,13.0
1042014,160381,prior,13,4,9,10.0
1072522,67427,prior,10,3,15,9.0
2819735,115109,prior,6,1,15,12.0
3010975,184301,prior,3,1,14,5.0
573246,31886,prior,9,1,15,14.0
2646833,142245,prior,71,5,14,3.0
179895,164041,prior,30,1,11,5.0
2722449,106984,prior,1,6,15,
1937284,51695,prior,5,6,7,21.0
39984,192498,prior,14,0,10,9.0
2558566,84411,prior,39,6,22,13.0
3351355,122544,prior,4,2,8,30.0
2817995,119111,prior,6,6,15,29.0
539509,169262,prior,18,6,7,18.0
2510163,187892,prior,11,1,13,7.0
1692775,12590,prior,22,2,17,13.0
744517,76720,prior,19,1,17,5.0
693688,141333,prior,3,0,13,8.0
2299008,26693,prior,61,3,19,2.0
2538317,120504,prior,8,3,10,4.0
1351692,104879,prior,11,5,9,7.0
2329593,89567,prior,12,3,17,1.0
1183077,91909,prior,2,5,10,28.0
2112453,174207,prior,27,3,7,4.0
934873,175532,prior,10,4,20,18.0
3390660,203432,prior,3,6,10,6.0
2574993,110876,prior,33,0,17,7.0
1177718,63958,prior,5,3,13,30.0
2941543,146237,prior,3,5,14,9.0
2296058,81963,prior,3,0,16,8.0
1061891,130802,prior,3,4,15,1.0
593863,154350,prior,12,1,17,8.0
2723724,165031,prior,5,0,17,8.0
541663,106709,prior,3,2,19,27.0
2871871,82516,prior,54,5,16,15.0
2082716,143666,prior,2,3,16,30.0
1259102,22506,prior,2,4,15,5.0
1610191,206143,prior,4,4,18,30.0
1275850,37971,prior,2,4,9,16.0
1889425,121347,prior,18,1,10,2.0
876756,27353,prior,10,3,14,6.0
2482928,15248,prior,4,6,9,6.0
3237846,24882,prior,11,0,11,6.0
1294261,200392,prior,4,0,14,30.0
118603,194322,prior,8,4,12,19.0
2909324,176628,prior,6,1,15,0.0
1902976,42622,prior,19,2,6,1.0
2882638,161520,prior,3,2,15,24.0
994279,171486,prior,15,6,15,8.0
3236279,147245,prior,8,4,20,5.0
741838,30203,prior,6,0,9,18.0
532906,125674,prior,9,3,16,22.0
2668278,106425,prior,23,2,14,3.0
1401474,91573,prior,28,0,20,1.0
683819,22423,prior,9,2,6,22.0
1247232,149753,prior,4,0,10,11.0
2071307,140688,prior,1,1,14,
2305245,69092,prior,9,1,11,6.0
3058977,119532,prior,28,4,14,30.0
84540,52446,prior,15,3,9,17.0
660682,1133,prior,3,0,13,15.0
1410836,29608,prior,3,5,18,10.0
1218901,81500,test,5,3,0,30.0
2372945,51385,prior,46,5,15,6.0
401999,42473,train,4,1,18,30.0
1567553,82830,prior,4,2,16,0.0
526214,122460,test,21,2,1,27.0
2903794,142208,prior,20,6,16,13.0
92494,12501,prior,5,0,18,28.0
214087,44970,prior,5,2,10,7.0
938486,93519,prior,63,3,10,3.0
2281211,198460,prior,12,2,9,11.0
1426114,18702,prior,93,6,14,8.0
2624656,205083,prior,37,6,12,7.0
3221678,81073,prior,4,6,17,25.0
3386450,19471,prior,12,1,16,26.0
1626128,87852,prior,7,2,9,2.0
2107484,105189,prior,14,3,15,2.0
2150278,172697,prior,22,0,16,4.0
1950093,188557,prior,3,6,13,5.0
1684196,4625,prior,41,1,22,1.0
2134759,83398,prior,46,6,8,7.0
2833910,93638,prior,70,4,13,9.0
1007770,15137,prior,19,2,0,3.0
3042616,114104,prior,2,5,12,0.0
249385,175739,prior,4,6,15,18.0
998013,155892,prior,15,6,12,21.0
451887,52644,prior,9,2,11,7.0
972349,201125,prior,2,2,19,30.0
1144576,68743,prior,13,6,14,16.0
313630,75054,prior,10,1,12,26.0
2283489,61516,prior,8,1,19,9.0
2147799,121314,prior,3,5,9,2.0
968730,114593,train,6,2,8,30.0
1570637,124840,prior,2,1,13,0.0
3086260,37795,prior,82,4,17,7.0
2178704,6915,prior,11,5,12,7.0
346999,166668,prior,5,1,16,4.0
1880090,62108,prior,13,2,18,11.0
900087,120756,prior,23,3,12,5.0
3074547,55609,prior,2,1,12,26.0
2831946,133689,prior,13,3,18,0.0
1463594,97970,prior,24,5,15,10.0
2222263,152507,prior,15,4,17,3.0
1462815,190211,prior,6,4,7,21.0
1414253,41025,prior,8,3,10,7.0
1003416,64782,prior,18,1,15,24.0
748593,70714,prior,3,5,10,7.0
2519879,12726,prior,22,1,13,2.0
1711518,16394,prior,4,0,10,14.0
1307923,148251,prior,6,0,15,7.0
1301362,41217,prior,13,1,17,29.0
779644,81841,prior,19,5,9,7.0
2103521,20558,prior,85,5,15,3.0
1537022,160653,prior,29,0,10,14.0
2877505,192096,prior,14,4,17,7.0
1229697,179155,prior,1,2,16,
3095711,131191,prior,9,0,9,18.0
1302569,50441,prior,25,1,10,12.0
1052301,62472,prior,4,0,16,3.0
1886917,30294,prior,3,4,17,20.0
1486303,169569,prior,16,6,8,5.0
459632,81574,prior,23,5,18,5.0
1605716,114607,prior,6,4,14,5.0
2983902,189259,prior,3,6,17,6.0
1863855,137737,prior,4,0,21,17.0
464378,157100,prior,4,6,13,28.0
1497730,129431,prior,15,4,9,6.0
2305643,38397,prior,16,2,9,30.0
315847,50614,prior,5,4,21,29.0
1192690,111049,prior,1,6,11,
2547631,37050,prior,1,4,17,
2837780,43988,prior,49,3,22,7.0
59960,48471,prior,5,5,17,4.0
2328210,192550,test,25,5,13,11.0
479372,89261,prior,15,2,10,12.0
753225,84777,prior,44,4,9,7.0
1073247,125277,prior,17,0,14,30.0
2404609,161146,train,10,0,10,6.0
3301643,27986,prior,13,3,20,30.0
2807811,133740,prior,12,0,16,12.0
2969534,104064,prior,7,1,15,7.0
1852468,68149,prior,18,3,9,7.0
1232232,126892,prior,41,2,9,8.0
2698871,139038,prior,21,3,15,5.0
3198846,112307,prior,32,6,12,7.0
1956969,106964,prior,6,1,11,3.0
2864008,97948,prior,16,3,14,10.0
2161099,56525,prior,38,6,13,5.0
3115085,2175,prior,2,1,19,4.0
2760302,109026,prior,41,6,13,1.0
3082217,40656,prior,36,3,15,8.0
1418546,178611,prior,20,5,9,4.0
2694162,85761,prior,43,6,17,7.0
2785893,24910,prior,20,2,15,14.0
2474082,136782,prior,16,6,12,3.0
1379296,124058,train,14,6,12,28.0
3286669,49354,prior,3,3,13,7.0
681178,6218,prior,25,4,16,14.0
2243117,106173,prior,3,0,17,1.0
1126580,91578,prior,13,6,18,3.0
855199,155559,train,4,4,15,30.0
2175803,155418,prior,4,4,13,4.0
667054,70429,prior,4,5,6,30.0
1988927,203646,prior,2,5,10,19.0
204857,50747,prior,8,3,16,4.0
2270030,46941,prior,7,5,8,30.0
3177839,21772,prior,2,3,8,30.0
3332916,151312,prior,1,0,11,
1994200,124565,prior,3,4,19,19.0
1777677,41513,prior,22,2,11,24.0
2376025,62158,prior,11,0,21,6.0
2384731,131606,prior,9,5,16,2.0
1631348,31805,prior,5,1,14,7.0
1040838,197661,prior,9,6,14,30.0
3221639,190250,prior,73,2,14,2.0
2583824,103927,prior,2,1,20,7.0
2110111,53673,prior,49,4,8,3.0
1530659,178939,prior,13,6,14,12.0
1042715,71167,prior,10,4,20,4.0
273936,64272,prior,2,2,8,30.0
95831,144938,prior,40,3,8,17.0
2997668,204069,prior,5,4,11,2.0
1162881,156691,prior,1,0,17,
1442539,97521,prior,7,4,16,30.0
397689,56240,prior,20,0,16,2.0
1476911,33203,prior,49,1,6,7.0
2301582,42860,prior,6,4,22,3.0
319585,194031,prior,4,4,10,5.0
2245397,97007,prior,5,1,9,8.0
2636106,140952,prior,18,1,19,4.0
1810276,138274,prior,12,1,15,15.0
22849,42603,prior,6,4,11,7.0
669047,140238,prior,4,2,17,2.0
3410970,104312,prior,4,0,17,7.0
2708608,77671,prior,45,0,14,15.0
238114,198319,prior,18,1,13,4.0
34879,109456,prior,8,0,10,1.0
206414,28688,prior,3,0,14,9.0
1346063,175932,prior,1,6,19,
2063984,15944,prior,6,0,11,6.0
63614,34181,prior,19,2,9,9.0
3203864,83763,prior,34,5,13,7.0
3259449,157380,prior,34,3,11,1.0
2212559,173011,prior,2,0,14,9.0
1218737,110099,prior,10,3,11,17.0
82795,72667,prior,24,3,14,14.0
2195357,164215,prior,11,2,9,10.0
746082,151568,train,24,2,6,14.0
1475976,86170,prior,3,0,19,30.0
803090,197493,prior,5,5,10,7.0
423983,58077,prior,42,3,11,3.0
2147132,14597,prior,42,1,8,6.0
2441034,196704,prior,1,5,17,
2881279,145315,prior,1,1,20,
2429337,80409,prior,8,6,15,21.0
2758662,176433,prior,7,3,14,6.0
576031,59613,prior,18,0,13,3.0
3116596,95008,prior,6,1,9,7.0
1702840,137946,prior,28,0,18,12.0
1424128,87182,prior,34,0,13,2.0
596190,30851,prior,3,3,10,18.0
2235176,191211,prior,21,2,9,11.0
1409997,136195,prior,16,5,12,8.0
2911658,66621,prior,79,6,9,2.0
58628,1927,prior,8,3,19,6.0
3203190,110898,prior,48,6,12,9.0
2132737,48980,prior,3,4,9,4.0
3346196,186766,prior,13,4,13,3.0
1603029,155423,test,5,6,10,30.0
1354476,40794,prior,2,0,19,0.0
3254046,104442,prior,24,5,10,2.0
2058345,172157,prior,25,2,16,8.0
1422064,183595,prior,26,1,6,5.0
285089,72883,test,6,0,11,7.0
977003,58877,prior,18,3,12,3.0
3361063,89701,prior,6,0,20,30.0
2966997,38060,prior,4,0,10,27.0
1041948,59732,prior,15,3,10,7.0
2965600,57908,prior,7,5,17,8.0
713017,163386,train,24,5,13,14.0
821857,174418,prior,6,3,15,15.0
1555244,126194,prior,3,6,12,5.0
781264,162860,prior,19,5,19,5.0
376046,9158,test,99,1,15,2.0
474018,143311,prior,4,0,11,30.0
895452,120209,prior,32,6,15,2.0
352483,72833,prior,10,3,16,13.0
2740515,6677,prior,5,0,14,30.0
2098419,168984,prior,17,6,18,27.0
2227672,171519,prior,12,2,12,1.0
522085,59536,prior,5,2,17,5.0
2449696,75542,prior,2,3,12,6.0
2474731,32373,prior,19,3,14,5.0
4692,66465,prior,23,3,19,11.0
17513,204633,prior,17,3,16,13.0
2555520,180731,prior,14,0,22,6.0
391726,68740,prior,21,5,8,6.0
2857385,195580,prior,7,5,13,28.0
939154,170524,prior,4,4,21,4.0
1589112,120802,prior,29,3,11,20.0
1193424,159531,prior,13,6,12,5.0
825807,82363,prior,7,4,13,16.0
3049079,77362,prior,5,2,14,0.0
352939,81306,prior,60,3,13,4.0
2414950,114693,prior,14,3,21,30.0
2927323,60844,train,8,5,17,25.0
190281,183301,prior,9,4,17,7.0
2861904,202673,prior,7,2,8,7.0
3017917,46799,prior,3,1,15,5.0
1618549,34343,prior,23,5,17,6.0
1995259,72452,prior,7,6,15,20.0
1828515,170705,prior,47,2,2,3.0
1743219,115174,prior,8,4,12,30.0
211608,74006,prior,6,1,15,30.0
2579677,89134,prior,2,4,13,30.0
1776401,73743,prior,3,4,17,19.0
47740,66173,prior,38,1,15,5.0
1762515,114745,prior,46,4,19,4.0
1248531,179964,prior,12,2,18,10.0
850329,49894,prior,6,2,19,11.0
833343,123456,prior,4,0,8,11.0
474220,11044,prior,38,0,12,2.0
754018,5987,prior,4,5,13,3.0
2531953,186764,prior,53,0,20,3.0
1280751,114502,prior,39,0,11,11.0
2958107,30964,prior,2,6,14,20.0
3221955,54101,prior,6,2,13,11.0
2322053,154422,prior,2,6,17,16.0
2742199,8241,prior,1,1,17,
314848,155430,prior,26,3,16,4.0
873222,24206,prior,32,4,15,1.0
3062874,63260,prior,27,5,16,3.0
3008708,142633,prior,10,0,18,25.0
1584667,15309,prior,4,3,18,5.0
2902680,128010,prior,3,3,13,6.0
2396877,80527,prior,12,3,9,16.0
2178468,25661,prior,5,1,16,11.0
3008900,156493,prior,2,3,11,30.0
2559740,7981,prior,27,5,16,2.0
256488,80214,prior,27,4,17,8.0
1984275,92998,prior,28,0,20,6.0
1318782,125793,prior,24,3,13,14.0
2822972,119387,prior,39,3,19,1.0
1988479,89221,prior,13,5,11,7.0
3414446,119021,prior,12,5,9,5.0
2529575,35880,prior,3,4,7,7.0
3353893,74086,prior,25,6,19,2.0
2923686,205863,train,4,0,15,8.0
1541945,90391,train,5,1,14,17.0
3204056,99091,prior,4,0,17,5.0
2547446,88491,prior,32,1,10,0.0
1268559,2930,prior,41,1,22,5.0
2188908,41973,prior,22,1,12,14.0
2839275,5684,prior,18,4,11,4.0
767519,28268,prior,21,3,10,6.0
1407344,62443,prior,66,3,9,2.0
2762346,190126,prior,9,5,8,7.0
865629,138764,prior,9,0,12,9.0
2664048,57771,prior,17,1,16,9.0
1001760,191122,prior,57,5,14,7.0
2048301,8805,prior,39,6,13,11.0
3304749,154229,test,5,2,19,8.0
3030494,38950,prior,1,6,17,
18714,97439,prior,53,1,16,6.0
2096209,131880,prior,49,4,14,6.0
2227184,143525,prior,54,4,9,2.0
259096,95262,prior,2,5,10,30.0
2105798,136363,train,6,1,17,10.0
2556275,77373,prior,28,1,23,6.0
2543022,108794,prior,39,1,11,0.0
43235,111297,prior,25,6,16,2.0
3239031,49268,prior,6,3,17,15.0
2653412,99418,prior,17,4,12,10.0
861968,181153,prior,15,0,8,14.0
2741600,62448,prior,7,5,15,16.0
2006499,142073,prior,38,4,17,1.0
664581,90848,prior,3,2,16,1.0
2023839,145099,prior,4,5,19,12.0
2258322,32165,prior,48,4,9,0.0
2006854,155539,prior,1,6,23,
1879994,121598,prior,11,5,6,3.0
545652,173951,prior,25,5,14,6.0
1635430,47174,train,16,4,18,13.0
578702,38529,prior,10,3,20,2.0
506937,118813,prior,9,0,19,5.0
1451402,52385,prior,1,1,17,
1128685,14910,prior,2,4,14,9.0
2228089,88960,prior,6,2,12,29.0
1582747,18035,prior,30,0,10,4.0
472933,131915,prior,47,0,16,1.0
1836111,129012,prior,12,1,14,8.0
704717,21819,prior,8,3,10,7.0
1917225,127920,prior,18,1,13,3.0
2650481,140148,prior,4,2,15,7.0
2521770,135072,prior,2,1,20,13.0
2554889,52573,prior,26,4,15,2.0
2723626,12891,prior,3,0,14,30.0
976994,148598,prior,3,4,16,21.0
2612330,124110,prior,17,5,9,9.0
2711604,182262,prior,2,1,13,26.0
2246468,99694,prior,2,3,16,15.0
2825266,29913,prior,5,0,10,10.0
1221608,172443,prior,14,0,12,7.0
2004422,140922,prior,3,2,13,4.0
1146956,12424,prior,39,4,20,7.0
590374,28198,train,16,4,10,9.0
1074163,191945,prior,4,0,1,22.0
2497583,129429,prior,7,5,9,1.0
2891537,94728,prior,5,5,15,8.0
1370481,203824,prior,1,6,11,
2896382,127223,prior,39,1,11,2.0
2158731,102647,prior,20,3,10,11.0
684148,6621,prior,3,6,8,7.0
71606,186372,prior,25,1,9,4.0
1189211,81694,train,17,1,13,30.0
1589956,173719,prior,36,0,16,10.0
1923822,206045,prior,16,6,16,10.0
604530,20729,prior,12,6,16,30.0
3091223,1943,prior,47,2,16,5.0
2822942,104314,prior,7,1,11,9.0
84187,117599,prior,7,5,11,6.0
2944822,205463,prior,18,0,8,7.0
1551516,171492,prior,41,2,16,0.0
1359579,34706,prior,6,1,21,22.0
2267214,107992,prior,58,1,12,5.0
3330527,190960,prior,2,5,7,2.0
839541,93530,prior,1,0,14,
3303690,25711,prior,2,0,16,8.0
1060789,188329,prior,6,0,18,30.0
473342,33799,prior,9,3,14,1.0
148262,15659,prior,24,6,11,3.0
3303200,73475,prior,9,5,9,23.0
3118846,107456,prior,3,5,13,30.0
2409374,117065,prior,3,0,11,7.0
1287954,145966,prior,3,0,17,6.0
503564,150569,prior,6,1,12,13.0
1257980,147785,prior,6,0,16,27.0
2032202,63551,prior,1,5,11,
1105935,179493,prior,2,0,11,7.0
1612331,70981,prior,3,4,14,30.0
1707168,32919,prior,12,1,15,8.0
523057,179263,train,17,1,8,2.0
873574,142108,prior,16,0,10,6.0
2833846,147375,prior,3,0,17,22.0
71310,8797,prior,9,2,23,20.0
1073660,184838,prior,15,0,15,8.0
1330444,196526,prior,7,6,22,7.0
3369203,16103,prior,47,0,18,0.0
2930055,10155,prior,1,6,19,
3244744,118206,prior,6,5,22,30.0
559294,186352,prior,4,2,15,30.0
766543,83039,test,13,1,8,16.0
2803891,97954,prior,14,4,14,6.0
496370,43948,prior,3,3,19,30.0
3340014,90469,prior,7,2,19,0.0
3100130,190537,prior,5,6,11,19.0
1525956,74530,prior,49,0,14,5.0
384201,45471,prior,1,0,19,
582330,444,prior,42,5,15,7.0
1374364,172007,prior,18,2,19,9.0
1043184,77949,prior,16,2,10,27.0
784779,61000,prior,27,5,11,9.0
1277517,13478,prior,2,6,9,30.0
1418709,158582,prior,23,1,11,7.0
20876,13275,prior,3,5,9,5.0
2784921,199097,prior,4,1,15,9.0
725846,107199,test,26,1,12,2.0
836876,8004,prior,4,3,20,16.0
2045269,48064,prior,26,6,16,15.0
692784,64923,prior,12,0,17,25.0
897750,173639,prior,11,6,17,17.0
3046118,6968,prior,14,6,12,7.0
1365766,47133,prior,5,0,8,7.0
3241354,55699,prior,11,0,11,22.0
3383904,43659,prior,20,1,13,3.0
3390880,190963,prior,22,5,16,5.0
3015281,136283,prior,2,1,17,30.0
2764533,26551,prior,5,4,12,15.0
2411891,196641,prior,4,6,15,30.0
2248430,136015,prior,9,5,11,30.0
2725386,136814,prior,11,3,10,13.0
2597626,203781,prior,14,2,11,6.0
1381106,186127,prior,2,1,10,7.0
3309848,44599,prior,24,0,15,3.0
2052223,114799,prior,8,3,10,2.0
457782,204470,prior,7,3,16,26.0
1466279,50227,prior,38,1,16,1.0
1576294,59870,prior,3,3,15,18.0
3208462,196568,prior,2,2,16,30.0
1837117,151102,prior,50,3,10,1.0
715724,70665,prior,5,6,17,19.0
3344490,70443,prior,35,6,12,8.0
2106917,11677,prior,14,6,13,30.0
1559280,140350,prior,19,4,13,4.0
2631128,69269,prior,15,6,14,18.0
1347540,46513,prior,16,1,14,8.0
1627987,204973,prior,3,0,11,7.0
2409628,85245,prior,1,3,14,
3271054,170499,prior,5,0,11,25.0
3103229,14258,prior,8,6,8,6.0
1101739,5449,prior,39,1,18,1.0
1883241,84793,prior,7,2,10,19.0
1168450,93840,prior,34,5,12,7.0
1001233,107565,prior,53,1,9,4.0
1160624,114647,prior,20,0,14,21.0
712412,46790,prior,9,1,10,11.0
768951,50097,prior,21,0,10,17.0
271576,142847,prior,34,1,16,4.0
1708537,185033,prior,52,2,7,4.0
2284670,106811,test,4,2,18,30.0
1180567,44616,train,13,5,19,2.0
136445,60810,train,37,0,20,4.0
2942139,30369,train,19,4,11,28.0
1623981,140231,prior,2,5,14,7.0
2545431,7535,prior,4,4,14,30.0
1185030,139937,prior,11,0,15,11.0
1123821,76913,prior,4,4,9,8.0
3126237,162261,prior,5,6,7,12.0
1613017,110638,prior,29,5,12,5.0
695274,181218,prior,25,6,21,13.0
342621,190005,prior,3,4,10,30.0
846932,118357,prior,25,0,19,2.0
1751616,204173,prior,30,0,8,1.0
456643,23137,prior,22,6,12,4.0
1560905,61159,prior,10,0,8,7.0
2753167,203689,test,49,6,23,0.0
882799,199470,prior,22,5,10,7.0
2582547,69380,prior,42,1,11,5.0
2696662,70076,prior,11,4,14,9.0
951918,63056,prior,8,0,13,1.0
1526902,66878,prior,8,1,7,3.0
563289,94279,prior,3,0,12,4.0
1895939,188324,train,19,0,10,30.0
2808347,162463,prior,12,3,15,1.0
1313195,169288,prior,18,4,11,6.0
980556,132413,prior,11,6,13,12.0
360214,20375,prior,3,2,12,15.0
221111,103277,prior,44,2,11,8.0
382733,38940,prior,30,5,16,5.0
2338971,140243,prior,3,1,9,8.0
1366622,46826,prior,3,0,14,30.0
1763300,170954,prior,4,2,10,30.0
832377,121142,prior,10,3,17,5.0
2385112,33563,prior,19,1,9,7.0
1439199,197008,prior,3,1,10,7.0
374564,172216,prior,4,0,8,21.0
1373926,75355,prior,9,2,7,8.0
3350319,151831,prior,17,0,13,3.0
1810124,140644,prior,3,5,20,1.0
2853518,14769,prior,2,1,11,4.0
1041276,179904,prior,5,4,14,5.0
1321023,18889,prior,6,3,18,10.0
1588107,179778,prior,20,3,10,12.0
2695327,154684,prior,13,3,12,3.0
135602,89178,prior,5,6,17,18.0
2757794,63105,prior,6,2,16,30.0
1548472,169050,prior,20,4,22,15.0
696994,19824,prior,40,5,11,4.0
2937139,30516,prior,31,1,12,9.0
3155301,183099,prior,13,0,14,5.0
3366659,91407,prior,44,1,12,8.0
323916,36746,prior,1,6,11,
305694,119456,prior,6,4,10,24.0
54099,113526,prior,11,1,13,5.0
26029,177007,prior,1,2,12,
1570325,165289,prior,1,6,10,
1983170,117111,prior,18,6,19,1.0
2019939,124496,prior,15,4,10,14.0
971932,79289,prior,14,2,12,1.0
3159351,163706,test,5,4,14,27.0
3208275,68896,prior,6,3,11,30.0
2671199,179262,prior,69,3,13,4.0
903426,126526,prior,21,6,15,20.0
760825,110318,prior,2,1,11,8.0
377685,169834,prior,80,1,10,6.0
3154958,8664,prior,56,5,10,2.0
2272044,497,prior,2,1,13,7.0
2776918,156542,prior,48,6,10,4.0
431909,153308,prior,18,6,12,7.0
175228,80219,prior,2,1,0,30.0
2380138,122735,prior,30,1,10,7.0
2225557,163816,prior,1,1,13,
586743,166725,prior,15,1,17,0.0
2843455,175591,prior,82,0,12,3.0
2094743,3503,prior,11,2,17,9.0
2197854,40609,prior,5,5,7,2.0
794260,115189,prior,9,0,15,6.0
2429642,81497,prior,31,0,7,8.0
1467789,28441,prior,10,3,10,12.0
153688,111853,prior,9,2,18,10.0
1669893,38412,prior,8,1,9,7.0
3309868,72670,prior,4,1,17,10.0
900714,89637,prior,14,4,17,18.0
1034629,97014,train,6,3,17,9.0
1625954,93216,test,15,4,17,30.0
1698858,35435,prior,4,5,18,2.0
3056227,85243,prior,3,3,15,23.0
2972362,198432,prior,1,4,12,
2515155,2883,prior,6,4,19,7.0
2301188,130211,prior,32,2,13,7.0
3313775,17631,prior,5,5,20,6.0
691600,103742,prior,78,5,14,2.0
1323685,198179,prior,3,1,18,10.0
1504700,83305,prior,26,3,15,2.0
2847730,137965,prior,3,6,9,29.0
1619566,50174,prior,56,1,9,4.0
1523212,89771,prior,14,1,7,9.0
2059988,93151,prior,7,4,6,5.0
2801664,178042,prior,5,6,20,18.0
14779,188067,prior,10,6,10,7.0
1940626,36614,prior,10,1,16,16.0
1657145,139015,prior,8,3,17,6.0
2302431,168412,prior,9,1,16,13.0
475963,97979,prior,5,4,17,6.0
29610,164401,prior,16,2,12,30.0
3381687,157587,prior,22,6,16,5.0
1233015,110962,prior,3,6,11,6.0
2483050,175510,prior,16,0,12,8.0
823907,197915,prior,6,1,19,30.0
819527,87644,prior,3,1,14,4.0
2038397,24079,prior,24,5,9,8.0
2798425,13019,prior,7,1,10,30.0
747904,106307,prior,11,0,12,6.0
2510070,34586,prior,8,4,8,30.0
2165509,27718,prior,8,5,10,4.0
1979600,153567,prior,16,2,13,30.0
3227455,61408,prior,5,6,12,8.0
904453,136200,prior,2,1,13,30.0
73362,65009,prior,38,3,12,1.0
2051698,134051,prior,10,5,18,7.0
1111540,180390,prior,41,4,21,2.0
2059688,125518,prior,1,1,17,
2074989,193797,prior,6,6,12,30.0
382593,112172,prior,2,4,21,9.0
1612272,80313,prior,9,0,12,10.0
1421949,110700,prior,28,1,8,6.0
3276806,162999,prior,26,3,17,17.0
3261396,196054,prior,7,1,18,7.0
2628316,84280,prior,16,5,9,11.0
3219885,75580,test,7,3,15,30.0
1825685,60067,prior,39,1,12,3.0
823284,151076,prior,5,1,12,7.0
2897193,59734,prior,13,4,8,30.0
498960,65024,prior,49,5,10,10.0
1073972,58914,prior,6,4,17,5.0
1082658,26564,prior,27,2,15,22.0
1616415,189925,prior,35,4,13,0.0
814217,135919,prior,2,3,18,16.0
99224,201918,prior,16,5,13,4.0
2861126,4433,prior,13,6,11,27.0
111280,162613,prior,1,6,22,
2013459,148815,prior,45,1,9,1.0
215861,90619,prior,2,1,11,21.0
2378607,205708,prior,1,4,10,
176736,105315,prior,4,3,11,2.0
1185210,80122,prior,6,4,8,11.0
2802340,196163,prior,60,1,8,3.0
1743325,63022,prior,16,3,17,8.0
1020978,51580,prior,10,1,15,22.0
2179536,159394,prior,9,1,13,5.0
2323193,146271,prior,28,2,17,3.0
1886685,18676,prior,3,2,15,13.0
2270229,36663,prior,7,4,15,7.0
1737921,18815,prior,19,5,17,13.0
2122174,112030,prior,3,4,11,5.0
321705,150498,prior,3,2,23,4.0
1124026,160966,prior,2,6,17,20.0
1641901,15265,prior,1,6,13,
296810,200007,prior,11,0,9,21.0
3361994,104222,prior,39,5,18,7.0
2887711,191110,prior,17,0,9,13.0
2410504,124738,prior,17,6,12,14.0
1527919,62295,prior,16,0,11,4.0
3376305,203495,prior,14,4,14,12.0
816193,71751,prior,38,4,14,5.0
2431888,28070,prior,1,1,10,
3128344,111466,prior,74,4,6,2.0
3307904,108771,prior,18,1,18,26.0
675113,175383,prior,1,3,8,
3010069,42886,prior,24,6,16,5.0
3286872,111815,prior,1,5,9,
2496705,109494,prior,3,2,9,22.0
1044783,37473,prior,41,1,13,2.0
314689,168999,prior,9,1,16,25.0
1812074,188573,prior,21,2,13,5.0
337694,54594,prior,68,0,13,2.0
2729601,123939,prior,22,3,10,3.0
1537134,67605,prior,21,0,17,4.0
257287,35297,prior,16,2,15,9.0
2179427,173870,prior,2,4,11,2.0
1354860,103659,prior,27,2,11,9.0
1051393,120135,prior,14,6,8,14.0
538344,110350,prior,28,4,10,4.0
408072,54069,prior,16,6,12,11.0
1155873,9810,prior,9,5,7,7.0
3104013,3401,prior,1,5,17,
2597412,193404,prior,21,5,15,12.0
3261498,107884,prior,11,1,11,4.0
2756627,36537,prior,6,4,15,30.0
1743573,205657,prior,4,0,6,2.0
305267,60961,prior,23,6,17,3.0
3170843,9420,prior,25,5,8,8.0
1976010,3880,prior,69,1,12,3.0
3375636,51445,prior,17,5,10,23.0
2749650,114239,prior,13,3,11,12.0
921520,148264,prior,4,0,12,7.0
197452,111296,prior,1,6,8,
2013005,11556,test,11,6,22,25.0
839625,117773,prior,20,0,21,7.0
2546521,114981,prior,5,2,12,22.0
1774361,185006,prior,29,6,12,13.0
2126839,86614,prior,2,5,13,30.0
383176,134527,prior,7,0,19,4.0
1630212,84898,prior,14,6,13,11.0
1591561,51778,prior,2,4,17,7.0
564686,144304,prior,55,0,10,2.0
2226184,137740,prior,1,0,9,
1116428,120154,prior,3,1,14,11.0
758222,2151,prior,1,1,8,
958762,61656,prior,11,4,8,3.0
1988861,92292,prior,5,3,13,29.0
2655416,198543,prior,14,5,15,24.0
2339422,121083,prior,9,0,13,29.0
1404742,93627,prior,17,4,15,13.0
1534793,126398,prior,67,1,17,7.0
860027,185868,prior,2,0,16,6.0
2005890,12469,prior,45,6,10,6.0
1323291,128449,train,8,4,13,23.0
585680,38173,prior,46,0,17,12.0
1326442,140000,prior,12,1,13,7.0
1751134,25111,train,8,4,10,30.0
2485876,168925,prior,20,6,6,5.0
746425,119065,prior,5,3,15,9.0
3551,164962,prior,9,6,12,19.0
813248,136189,prior,7,5,9,27.0
2759407,66138,prior,38,3,16,12.0
60559,186484,prior,10,2,1,28.0
2687057,45718,prior,3,0,14,9.0
